LATITUDE,LATITUDENAME,LONGITUD,LONGITUDNAME
40.21323056,40.21323056,-76.61555833,-76.61555833
41.986975,41.986975,-80.02148333,-80.02148333
40.63495,40.63495,-76.58399722,-76.58399722
40.24470556,40.24470556,-75.192925,-75.192925
40.75999722,40.75999722,-76.06570278,-76.06570278
40.84070556,40.84070556,-76.28463056,-76.28463056
40.22593056,40.22593056,-74.95101667,-74.95101667
40.71615833,40.71615833,-76.18794167,-76.18794167
40.71679167,40.71679167,-76.34621667,-76.34621667
40.06073333,40.06073333,-74.97708056,-74.97708056
41.06151667,41.06151667,-80.35911667,-80.35911667
40.63984444,40.63984444,-76.08429444,-76.08429444
39.78249167,39.78249167,-76.90355556,-76.90355556
40.97438056,40.97438056,-76.80733056,-76.80733056
41.23712778,41.23712778,-75.88711944,-75.88711944
41.31050278,41.31050278,-75.76214167,-75.76214167
39.96111944,39.96111944,-75.14660833,-75.14660833
40.24383056,40.24383056,-74.83344167,-74.83344167
40.04326111,40.04326111,-75.05226111,-75.05226111
40.46829167,40.46829167,-75.31767222,-75.31767222
40.03277778,40.03277778,-75.07962222,-75.07962222
40.61620833,40.61620833,-76.04489167,-76.04489167
39.96285833,39.96285833,-75.13949722,-75.13949722
40.92119167,40.92119167,-78.20630556,-78.20630556
40.49098056,40.49098056,-76.31593056,-76.31593056
40.01246944,40.01246944,-75.05844444,-75.05844444
41.21230556,41.21230556,-75.66709167,-75.66709167
40.02823056,40.02823056,-77.50844444,-77.50844444
40.78003889,40.78003889,-79.93796944,-79.93796944
41.30653889,41.30653889,-79.08776389,-79.08776389
39.99234722,39.99234722,-75.15484722,-75.15484722
40.87328333,40.87328333,-76.96390556,-76.96390556
40.29571111,40.29571111,-78.38206667,-78.38206667
40.37355556,40.37355556,-75.90144167,-75.90144167
40.85145278,40.85145278,-78.265,-78.265
40.64245833,40.64245833,-76.01769167,-76.01769167
40.46130556,40.46130556,-80.03163611,-80.03163611
40.48670833,40.48670833,-75.27381389,-75.27381389
41.39590556,41.39590556,-75.70950278,-75.70950278
40.30732778,40.30732778,-75.59926667,-75.59926667
41.20616389,41.20616389,-78.57215278,-78.57215278
40.910125,40.910125,-80.26207222,-80.26207222
39.96219167,39.96219167,-77.40287778,-77.40287778
40.55554722,40.55554722,-80.07921944,-80.07921944
39.97778056,39.97778056,-75.21344722,-75.21344722
40.54486389,40.54486389,-79.83848889,-79.83848889
41.17980278,41.17980278,-75.93436667,-75.93436667
41.66426667,41.66426667,-75.78174167,-75.78174167
41.97331667,41.97331667,-77.36906667,-77.36906667
39.95169167,39.95169167,-75.24905556,-75.24905556
40.39524167,40.39524167,-80.2857,-80.2857
40.47551111,40.47551111,-80.05824167,-80.05824167
40.05595556,40.05595556,-75.15920556,-75.15920556
41.87764167,41.87764167,-78.57846111,-78.57846111
40.37656667,40.37656667,-75.77891667,-75.77891667
40.24454167,40.24454167,-75.47063056,-75.47063056
40.60779444,40.60779444,-77.56301667,-77.56301667
41.39988889,41.39988889,-75.93296944,-75.93296944
40.32321944,40.32321944,-75.92844722,-75.92844722
40.44136667,40.44136667,-79.96345833,-79.96345833
40.30710556,40.30710556,-75.87569167,-75.87569167
40.19521111,40.19521111,-74.83380556,-74.83380556
41.17536944,41.17536944,-76.07025278,-76.07025278
40.36491944,40.36491944,-76.92814167,-76.92814167
40.49629444,40.49629444,-79.91435833,-79.91435833
41.48058056,41.48058056,-75.32278889,-75.32278889
41.08789444,41.08789444,-75.39541944,-75.39541944
41.26589167,41.26589167,-74.90998333,-74.90998333
40.25489722,40.25489722,-78.45816944,-78.45816944
39.9919,39.9919,-75.13833056,-75.13833056
40.00538056,40.00538056,-75.10893056,-75.10893056
40.13647778,40.13647778,-77.04249444,-77.04249444
40.04193333,40.04193333,-76.61140833,-76.61140833
40.76339167,40.76339167,-75.37985278,-75.37985278
40.03398611,40.03398611,-75.01992222,-75.01992222
41.60246944,41.60246944,-75.14997778,-75.14997778
40.17726944,40.17726944,-74.91460556,-74.91460556
40.91850278,40.91850278,-80.07814167,-80.07814167
40.63880278,40.63880278,-76.36228056,-76.36228056
40.69061944,40.69061944,-76.19587778,-76.19587778
40.36060556,40.36060556,-76.88161111,-76.88161111
40.12251944,40.12251944,-75.01591111,-75.01591111
40.13098333,40.13098333,-76.21710833,-76.21710833
40.49491944,40.49491944,-76.20796944,-76.20796944
40.12878056,40.12878056,-74.96678889,-74.96678889
41.09085556,41.09085556,-79.68812222,-79.68812222
41.10137778,41.10137778,-76.89263889,-76.89263889
40.40286944,40.40286944,-79.52275278,-79.52275278
42.01027778,42.01027778,-80.30153056,-80.30153056
41.16895833,41.16895833,-77.33811667,-77.33811667
41.37840833,41.37840833,-76.00146111,-76.00146111
40.03919444,40.03919444,-76.42913333,-76.42913333
41.58431944,41.58431944,-76.528175,-76.528175
40.30214167,40.30214167,-76.87821111,-76.87821111
40.01360556,40.01360556,-75.48109444,-75.48109444
39.88776111,39.88776111,-75.77179722,-75.77179722
40.01488333,40.01488333,-75.11807778,-75.11807778
39.92795833,39.92795833,-76.25307778,-76.25307778
39.99656111,39.99656111,-75.09096667,-75.09096667
39.95547222,39.95547222,-76.73994167,-76.73994167
40.12950278,40.12950278,-74.86844167,-74.86844167
42.12497778,42.12497778,-80.07152778,-80.07152778
41.49398889,41.49398889,-75.59267222,-75.59267222
40.59325,40.59325,-80.27024444,-80.27024444
40.42470833,40.42470833,-75.34764722,-75.34764722
39.89375556,39.89375556,-77.35553333,-77.35553333
40.06461111,40.06461111,-75.33039444,-75.33039444
40.09495833,40.09495833,-74.98126667,-74.98126667
40.28409444,40.28409444,-80.12081667,-80.12081667
40.01652778,40.01652778,-75.20275833,-75.20275833
40.04182222,40.04182222,-77.04551389,-77.04551389
40.18391389,40.18391389,-75.80636944,-75.80636944
40.78994722,40.78994722,-77.70748056,-77.70748056
40.07110556,40.07110556,-77.46096667,-77.46096667
40.70379722,40.70379722,-78.89854167,-78.89854167
41.24416667,41.24416667,-75.93374444,-75.93374444
40.66412222,40.66412222,-79.93435833,-79.93435833
41.12598333,41.12598333,-75.34746389,-75.34746389
40.19528889,40.19528889,-75.21056389,-75.21056389
40.01791667,40.01791667,-75.06455556,-75.06455556
41.66004167,41.66004167,-76.77013056,-76.77013056
40.94380556,40.94380556,-77.72513333,-77.72513333
40.01425556,40.01425556,-75.47609444,-75.47609444
40.24971944,40.24971944,-75.661525,-75.661525
40.17128889,40.17128889,-76.12374722,-76.12374722
40.23525,40.23525,-77.08102778,-77.08102778
41.22720556,41.22720556,-75.973975,-75.973975
41.43411667,41.43411667,-75.00214167,-75.00214167
40.99195278,40.99195278,-77.86355833,-77.86355833
40.00624167,40.00624167,-75.78586944,-75.78586944
40.45041389,40.45041389,-79.99778611,-79.99778611
42.13166667,42.13166667,-80.05831667,-80.05831667
41.91991111,41.91991111,-80.34070278,-80.34070278
40.18094167,40.18094167,-74.86840556,-74.86840556
39.91554444,39.91554444,-75.16145556,-75.16145556
40.30078333,40.30078333,-75.90081111,-75.90081111
40.05679167,40.05679167,-75.03109444,-75.03109444
40.05219444,40.05219444,-75.07348611,-75.07348611
41.91645278,41.91645278,-75.30197778,-75.30197778
40.84673056,40.84673056,-80.25144444,-80.25144444
40.16285278,40.16285278,-79.75679444,-79.75679444
41.04357778,41.04357778,-78.95609167,-78.95609167
41.24496944,41.24496944,-80.23835556,-80.23835556
39.90313056,39.90313056,-77.46575556,-77.46575556
40.40508611,40.40508611,-76.03703056,-76.03703056
39.96265833,39.96265833,-75.88828889,-75.88828889
41.37851111,41.37851111,-77.25379167,-77.25379167
39.96264444,39.96264444,-75.25266944,-75.25266944
40.18239167,40.18239167,-75.16291667,-75.16291667
41.15715556,41.15715556,-77.41112222,-77.41112222
40.16645833,40.16645833,-75.12531667,-75.12531667
41.77510556,41.77510556,-76.08140833,-76.08140833
40.28368333,40.28368333,-76.89204444,-76.89204444
40.22452222,40.22452222,-74.96167778,-74.96167778
40.09181944,40.09181944,-76.80319167,-76.80319167
40.34996667,40.34996667,-76.931875,-76.931875
40.59439444,40.59439444,-79.94785,-79.94785
40.83057778,40.83057778,-77.95943056,-77.95943056
40.35734167,40.35734167,-76.36624167,-76.36624167
39.96660833,39.96660833,-75.52958056,-75.52958056
40.13306944,40.13306944,-75.20380556,-75.20380556
40.37755556,40.37755556,-79.81924167,-79.81924167
40.50490556,40.50490556,-77.53170556,-77.53170556
41.05332778,41.05332778,-77.35031944,-77.35031944
40.05539722,40.05539722,-80.23506944,-80.23506944
40.44974167,40.44974167,-75.82989167,-75.82989167
39.948725,39.948725,-75.96969722,-75.96969722
40.34019444,40.34019444,-79.82033056,-79.82033056
40.45069722,40.45069722,-79.16921944,-79.16921944
40.86753056,40.86753056,-76.98950833,-76.98950833
40.845475,40.845475,-76.823175,-76.823175
40.93866389,40.93866389,-76.02261667,-76.02261667
40.11390833,40.11390833,-76.26035,-76.26035
41.48700833,41.48700833,-75.60865833,-75.60865833
40.24335833,40.24335833,-76.04424722,-76.04424722
41.97433889,41.97433889,-77.21353056,-77.21353056
40.08233056,40.08233056,-75.40871944,-75.40871944
40.11396667,40.11396667,-79.55451111,-79.55451111
40.48405278,40.48405278,-77.79944167,-77.79944167
41.10961667,41.10961667,-78.53876389,-78.53876389
39.94053333,39.94053333,-75.21889722,-75.21889722
39.95448056,39.95448056,-75.20546667,-75.20546667
40.01154167,40.01154167,-75.10804167,-75.10804167
39.82575556,39.82575556,-76.31253333,-76.31253333
41.35788889,41.35788889,-75.70968611,-75.70968611
39.996175,39.996175,-75.20190278,-75.20190278
39.96976667,39.96976667,-75.1415,-75.1415
40.84272778,40.84272778,-80.36461944,-80.36461944
40.66170556,40.66170556,-80.36169444,-80.36169444
40.09958056,40.09958056,-75.29415556,-75.29415556
40.22905,40.22905,-75.31358333,-75.31358333
40.03448889,40.03448889,-75.08221667,-75.08221667
40.18966389,40.18966389,-75.45473333,-75.45473333
41.04202222,41.04202222,-80.30574444,-80.30574444
40.11068056,40.11068056,-76.06671944,-76.06671944
40.32226944,40.32226944,-80.23258889,-80.23258889
40.02894444,40.02894444,-75.08952222,-75.08952222
40.06319444,40.06319444,-74.98580833,-74.98580833
40.28038611,40.28038611,-75.18100556,-75.18100556
40.05897222,40.05897222,-75.24330833,-75.24330833
40.84805833,40.84805833,-75.87899167,-75.87899167
40.07188333,40.07188333,-74.96488056,-74.96488056
41.14535833,41.14535833,-78.54485833,-78.54485833
41.21660278,41.21660278,-76.74797222,-76.74797222
40.03319444,40.03319444,-77.21799444,-77.21799444
41.03241667,41.03241667,-80.38015556,-80.38015556
41.47355833,41.47355833,-75.84521667,-75.84521667
40.43448333,40.43448333,-79.98979167,-79.98979167
40.49399167,40.49399167,-75.81641944,-75.81641944
41.07878056,41.07878056,-80.36176944,-80.36176944
41.06714444,41.06714444,-77.06090833,-77.06090833
40.59073333,40.59073333,-80.20125556,-80.20125556
41.51308056,41.51308056,-78.21803056,-78.21803056
40.96827222,40.96827222,-75.30493333,-75.30493333
40.28869167,40.28869167,-79.89131944,-79.89131944
40.41681944,40.41681944,-80.01744722,-80.01744722
40.36268333,40.36268333,-80.23445556,-80.23445556
41.44133056,41.44133056,-75.17649167,-75.17649167
40.45326667,40.45326667,-79.96286667,-79.96286667
40.54050278,40.54050278,-79.80695278,-79.80695278
40.80068611,40.80068611,-76.21611667,-76.21611667
40.42698333,40.42698333,-80.28582778,-80.28582778
40.39469167,40.39469167,-79.70510833,-79.70510833
40.76847778,40.76847778,-75.86213056,-75.86213056
39.98414722,39.98414722,-76.73885,-76.73885
40.83330278,40.83330278,-75.87464167,-75.87464167
39.75431389,39.75431389,-76.81031667,-76.81031667
40.10935556,40.10935556,-80.50894444,-80.50894444
40.40617222,40.40617222,-80.29105,-80.29105
40.57665,40.57665,-80.02595833,-80.02595833
40.26213056,40.26213056,-79.51872222,-79.51872222
40.39348611,40.39348611,-79.03515556,-79.03515556
40.22035556,40.22035556,-75.65715278,-75.65715278
41.24083056,41.24083056,-75.88427778,-75.88427778
40.38318056,40.38318056,-78.92143056,-78.92143056
39.72152778,39.72152778,-76.15431944,-76.15431944
39.799275,39.799275,-76.97586389,-76.97586389
40.05448611,40.05448611,-75.08593056,-75.08593056
41.02753333,41.02753333,-76.86799444,-76.86799444
40.44223056,40.44223056,-79.95788056,-79.95788056
40.44629167,40.44629167,-75.6197,-75.6197
40.13880833,40.13880833,-80.16527778,-80.16527778
41.60248611,41.60248611,-80.19652778,-80.19652778
39.99916111,39.99916111,-75.13399722,-75.13399722
40.65329444,40.65329444,-79.09516667,-79.09516667
40.41736667,40.41736667,-80.03293056,-80.03293056
40.39358611,40.39358611,-76.62898889,-76.62898889
40.09325556,40.09325556,-74.96222778,-74.96222778
39.99855833,39.99855833,-75.08112778,-75.08112778
40.67707222,40.67707222,-77.16308333,-77.16308333
40.06210833,40.06210833,-75.47507778,-75.47507778
40.09220833,40.09220833,-75.32651111,-75.32651111
40.03062778,40.03062778,-75.146575,-75.146575
40.51582778,40.51582778,-79.60757222,-79.60757222
40.83260833,40.83260833,-75.30065,-75.30065
40.54859722,40.54859722,-75.98842778,-75.98842778
40.20080556,40.20080556,-78.0661,-78.0661
40.42534167,40.42534167,-80.31001389,-80.31001389
41.40938889,41.40938889,-75.99506389,-75.99506389
39.76043611,39.76043611,-80.08188056,-80.08188056
40.65776667,40.65776667,-75.37826667,-75.37826667
39.769475,39.769475,-76.56546944,-76.56546944
40.63209167,40.63209167,-75.35448056,-75.35448056
39.96516111,39.96516111,-76.6132,-76.6132
40.99325,40.99325,-78.29943333,-78.29943333
40.19792222,40.19792222,-77.95706667,-77.95706667
40.68539167,40.68539167,-75.22495278,-75.22495278
39.97928056,39.97928056,-75.32275556,-75.32275556
40.44185556,40.44185556,-80.05712778,-80.05712778
40.59323889,40.59323889,-79.22711667,-79.22711667
40.80399444,40.80399444,-75.79511111,-75.79511111
40.46946667,40.46946667,-80.00844167,-80.00844167
40.68008056,40.68008056,-75.330725,-75.330725
41.03546389,41.03546389,-77.4437,-77.4437
40.752975,40.752975,-75.19756667,-75.19756667
41.84476389,41.84476389,-76.91755,-76.91755
40.55499444,40.55499444,-79.95810556,-79.95810556
40.00396944,40.00396944,-75.19062778,-75.19062778
39.89130833,39.89130833,-75.22861944,-75.22861944
40.42530556,40.42530556,-78.13877778,-78.13877778
40.60966111,40.60966111,-79.03389444,-79.03389444
40.03745556,40.03745556,-75.038975,-75.038975
40.02385556,40.02385556,-75.13185278,-75.13185278
39.97384444,39.97384444,-75.11829444,-75.11829444
40.99887778,40.99887778,-78.36376667,-78.36376667
39.99482222,39.99482222,-75.11190556,-75.11190556
40.1803,40.1803,-80.24818333,-80.24818333
40.023575,40.023575,-75.076375,-75.076375
40.0088,40.0088,-75.147625,-75.147625
40.47198333,40.47198333,-79.04371667,-79.04371667
40.44266389,40.44266389,-79.22865556,-79.22865556
40.0063,40.0063,-75.11583889,-75.11583889
40.65720556,40.65720556,-78.20937222,-78.20937222
40.00576667,40.00576667,-75.09898889,-75.09898889
40.74168889,40.74168889,-78.82273611,-78.82273611
40.54370556,40.54370556,-79.15498611,-79.15498611
40.67513889,40.67513889,-75.21410556,-75.21410556
40.699,40.699,-78.21303333,-78.21303333
40.72586667,40.72586667,-75.40360278,-75.40360278
40.50173056,40.50173056,-79.94539167,-79.94539167
40.38876667,40.38876667,-78.67283611,-78.67283611
40.64785278,40.64785278,-75.30835278,-75.30835278
40.02656944,40.02656944,-75.15078889,-75.15078889
40.84340556,40.84340556,-80.38578056,-80.38578056
40.68316667,40.68316667,-75.29030278,-75.29030278
41.79510278,41.79510278,-75.68679722,-75.68679722
40.57935833,40.57935833,-75.69934722,-75.69934722
40.55354167,40.55354167,-78.16594167,-78.16594167
40.18131389,40.18131389,-78.11618611,-78.11618611
40.40341667,40.40341667,-75.49199722,-75.49199722
40.68289722,40.68289722,-75.25683056,-75.25683056
40.57614722,40.57614722,-77.36392778,-77.36392778
40.39291667,40.39291667,-77.22558056,-77.22558056
40.59794167,40.59794167,-75.46599722,-75.46599722
40.69419167,40.69419167,-75.60741667,-75.60741667
40.69914167,40.69914167,-75.56954167,-75.56954167
41.67168889,41.67168889,-75.71338056,-75.71338056
40.53905,40.53905,-78.47773611,-78.47773611
40.54702778,40.54702778,-75.56594167,-75.56594167
41.03648611,41.03648611,-78.39917222,-78.39917222
40.93061667,40.93061667,-75.89602778,-75.89602778
40.09299444,40.09299444,-74.96294167,-74.96294167
40.03007778,40.03007778,-75.08713611,-75.08713611
40.78685556,40.78685556,-75.16734722,-75.16734722
40.25683333,40.25683333,-79.90618889,-79.90618889
40.33221389,40.33221389,-75.92994444,-75.92994444
40.63765278,40.63765278,-75.48856111,-75.48856111
41.02766389,41.02766389,-76.86774167,-76.86774167
40.71273333,40.71273333,-75.52349167,-75.52349167
40.66081389,40.66081389,-75.50907222,-75.50907222
40.37463889,40.37463889,-75.926925,-75.926925
40.30224167,40.30224167,-79.51898611,-79.51898611
40.60060278,40.60060278,-77.55964722,-77.55964722
40.78430556,40.78430556,-76.55854167,-76.55854167
40.55443056,40.55443056,-75.26480833,-75.26480833
39.8686,39.8686,-79.69491944,-79.69491944
40.02538611,40.02538611,-79.63241667,-79.63241667
40.99451111,40.99451111,-76.47735833,-76.47735833
39.98005,39.98005,-77.62434722,-77.62434722
40.02596667,40.02596667,-75.12294167,-75.12294167
40.29636111,40.29636111,-79.41485833,-79.41485833
41.24639167,41.24639167,-76.55589722,-76.55589722
39.83765278,39.83765278,-75.83913056,-75.83913056
40.90398889,40.90398889,-76.76944167,-76.76944167
40.41700556,40.41700556,-76.55598333,-76.55598333
39.99576111,39.99576111,-75.16859722,-75.16859722
39.84724167,39.84724167,-75.38799167,-75.38799167
40.156275,40.156275,-76.57286944,-76.57286944
39.96448056,39.96448056,-75.19331667,-75.19331667
40.04626389,40.04626389,-75.11260556,-75.11260556
40.03728333,40.03728333,-76.26448889,-76.26448889
40.46855833,40.46855833,-75.45125556,-75.45125556
40.79405833,40.79405833,-76.41237778,-76.41237778
39.92658056,39.92658056,-77.64952778,-77.64952778
39.88339444,39.88339444,-75.40028889,-75.40028889
39.89966667,39.89966667,-79.71258056,-79.71258056
39.96078056,39.96078056,-75.30228333,-75.30228333
39.95819167,39.95819167,-75.150925,-75.150925
40.64432778,40.64432778,-76.54719167,-76.54719167
40.11354722,40.11354722,-78.55959444,-78.55959444
40.42116944,40.42116944,-76.54171667,-76.54171667
40.05030278,40.05030278,-75.0515,-75.0515
40.03090556,40.03090556,-75.08322222,-75.08322222
39.92747222,39.92747222,-77.91687778,-77.91687778
40.03526667,40.03526667,-79.21390556,-79.21390556
41.12661389,41.12661389,-76.35968056,-76.35968056
40.35181389,40.35181389,-76.45136389,-76.45136389
39.891475,39.891475,-75.22618333,-75.22618333
40.70048611,40.70048611,-79.04715556,-79.04715556
41.51548889,41.51548889,-80.46401667,-80.46401667
41.39098611,41.39098611,-76.02458611,-76.02458611
40.19576944,40.19576944,-74.81516111,-74.81516111
39.78782778,39.78782778,-76.08475556,-76.08475556
41.20810833,41.20810833,-76.43189722,-76.43189722
40.58692222,40.58692222,-75.34135,-75.34135
40.06293056,40.06293056,-78.82840833,-78.82840833
40.70118611,40.70118611,-78.98800833,-78.98800833
40.99259167,40.99259167,-75.99543056,-75.99543056
39.89450278,39.89450278,-79.71466667,-79.71466667
40.02563889,40.02563889,-75.20251944,-75.20251944
40.94431944,40.94431944,-77.72071389,-77.72071389
39.92908333,39.92908333,-75.27258611,-75.27258611
40.74900833,40.74900833,-75.40091389,-75.40091389
41.19488889,41.19488889,-77.23370556,-77.23370556
40.65992778,40.65992778,-76.608975,-76.608975
40.01575,40.01575,-77.5324,-77.5324
39.84635,39.84635,-75.39002222,-75.39002222
40.75678056,40.75678056,-75.59478889,-75.59478889
40.64758333,40.64758333,-75.41480556,-75.41480556
39.91731667,39.91731667,-75.43941667,-75.43941667
40.71713056,40.71713056,-76.64094444,-76.64094444
40.58081389,40.58081389,-75.72819444,-75.72819444
41.91511667,41.91511667,-79.33795556,-79.33795556
40.44095556,40.44095556,-79.24505833,-79.24505833
40.67156944,40.67156944,-75.29306667,-75.29306667
41.22745556,41.22745556,-77.045725,-77.045725
39.96905833,39.96905833,-75.18399167,-75.18399167
39.95941667,39.95941667,-79.67752778,-79.67752778
41.34381667,41.34381667,-75.86941667,-75.86941667
41.23144722,41.23144722,-76.67790833,-76.67790833
39.80994444,39.80994444,-79.41198056,-79.41198056
40.01383611,40.01383611,-75.12597778,-75.12597778
39.907575,39.907575,-75.28651667,-75.28651667
39.91139444,39.91139444,-75.242675,-75.242675
40.02371389,40.02371389,-75.1325,-75.1325
40.90554167,40.90554167,-75.47549722,-75.47549722
39.74587778,39.74587778,-79.90168333,-79.90168333
39.75449167,39.75449167,-76.03090833,-76.03090833
41.20210556,41.20210556,-75.9079,-75.9079
41.78360556,41.78360556,-78.19795556,-78.19795556
41.23552222,41.23552222,-75.86415556,-75.86415556
41.76485278,41.76485278,-76.26650278,-76.26650278
41.06779722,41.06779722,-75.43885833,-75.43885833
41.05698333,41.05698333,-75.32356944,-75.32356944
40.36863611,40.36863611,-76.33501667,-76.33501667
40.26619167,40.26619167,-76.86424444,-76.86424444
40.83574167,40.83574167,-77.19311111,-77.19311111
40.07689167,40.07689167,-74.978725,-74.978725
40.75696667,40.75696667,-78.55383056,-78.55383056
40.08409167,40.08409167,-76.22712778,-76.22712778
40.03464722,40.03464722,-75.07153056,-75.07153056
39.74933611,39.74933611,-76.16398611,-76.16398611
39.92243611,39.92243611,-79.71840556,-79.71840556
40.74888611,40.74888611,-77.16741667,-77.16741667
40.10539444,40.10539444,-79.55604722,-79.55604722
40.90301667,40.90301667,-76.11923611,-76.11923611
40.65656389,40.65656389,-77.59343333,-77.59343333
40.90591944,40.90591944,-75.50031667,-75.50031667
40.61598611,40.61598611,-75.48036111,-75.48036111
40.54523333,40.54523333,-75.67241389,-75.67241389
40.92460833,40.92460833,-75.93965833,-75.93965833
40.24648889,40.24648889,-77.90277778,-77.90277778
40.60688889,40.60688889,-76.08096667,-76.08096667
40.57256667,40.57256667,-75.64690833,-75.64690833
39.90508611,39.90508611,-77.846375,-77.846375
40.61125833,40.61125833,-75.44840833,-75.44840833
40.22198611,40.22198611,-76.07265556,-76.07265556
39.90535556,39.90535556,-79.88068889,-79.88068889
40.59790556,40.59790556,-75.41203333,-75.41203333
40.68269444,40.68269444,-79.93540278,-79.93540278
40.58345556,40.58345556,-75.45177778,-75.45177778
41.08794722,41.08794722,-75.39594167,-75.39594167
40.38727778,40.38727778,-79.74381667,-79.74381667
40.00557778,40.00557778,-76.10865833,-76.10865833
41.91931111,41.91931111,-79.04621111,-79.04621111
39.94719444,39.94719444,-77.62820833,-77.62820833
40.05495278,40.05495278,-75.05396111,-75.05396111
39.97054167,39.97054167,-79.02809167,-79.02809167
41.33979444,41.33979444,-80.09114722,-80.09114722
41.24075556,41.24075556,-79.84931667,-79.84931667
40.00188333,40.00188333,-79.90489444,-79.90489444
39.94230278,39.94230278,-79.88292222,-79.88292222
39.83141667,39.83141667,-75.42840556,-75.42840556
41.00648333,41.00648333,-76.43036111,-76.43036111
40.34830556,40.34830556,-76.42735556,-76.42735556
41.88419722,41.88419722,-76.50347778,-76.50347778
40.57372778,40.57372778,-75.45181667,-75.45181667
40.55961667,40.55961667,-75.44748889,-75.44748889
39.96846111,39.96846111,-79.60805278,-79.60805278
40.59918056,40.59918056,-75.56148056,-75.56148056
40.6805,40.6805,-75.76038889,-75.76038889
39.90030556,39.90030556,-75.25999444,-75.25999444
39.87439444,39.87439444,-79.35308889,-79.35308889
41.83004444,41.83004444,-78.427875,-78.427875
41.24293611,41.24293611,-75.97568056,-75.97568056
41.51129722,41.51129722,-76.64467778,-76.64467778
40.66120556,40.66120556,-75.43541667,-75.43541667
40.64177778,40.64177778,-75.40795556,-75.40795556
39.83850833,39.83850833,-75.37533611,-75.37533611
39.86795833,39.86795833,-79.73876667,-79.73876667
39.99726944,39.99726944,-75.16205833,-75.16205833
40.58914167,40.58914167,-75.47349444,-75.47349444
40.91546667,40.91546667,-76.67865278,-76.67865278
40.21498056,40.21498056,-78.73013333,-78.73013333
39.89418611,39.89418611,-78.99554444,-78.99554444
39.87218611,39.87218611,-75.32935,-75.32935
39.98584722,39.98584722,-75.11148889,-75.11148889
39.83086389,39.83086389,-75.43950833,-75.43950833
40.53376667,40.53376667,-75.60240556,-75.60240556
39.74420556,39.74420556,-77.54657778,-77.54657778
40.04415833,40.04415833,-75.53278056,-75.53278056
40.37679722,40.37679722,-79.29411111,-79.29411111
40.97378611,40.97378611,-76.87691944,-76.87691944
39.98718889,39.98718889,-75.2,-75.2
40.43590556,40.43590556,-78.58056667,-78.58056667
39.92095833,39.92095833,-75.24663333,-75.24663333
39.93396389,39.93396389,-77.54551111,-77.54551111
40.44675278,40.44675278,-75.44583056,-75.44583056
39.95969167,39.95969167,-75.31419444,-75.31419444
40.79993333,40.79993333,-77.88599167,-77.88599167
41.10262778,41.10262778,-76.72017778,-76.72017778
40.97101389,40.97101389,-76.00985278,-76.00985278
41.16785556,41.16785556,-79.07535278,-79.07535278
41.27167778,41.27167778,-75.87620556,-75.87620556
39.84135556,39.84135556,-75.40205278,-75.40205278
41.27030278,41.27030278,-77.59671667,-77.59671667
39.87737778,39.87737778,-76.18914722,-76.18914722
41.16899167,41.16899167,-77.70790278,-77.70790278
40.66641389,40.66641389,-79.71596111,-79.71596111
39.97869167,39.97869167,-75.15788333,-75.15788333
40.06946944,40.06946944,-78.64314444,-78.64314444
40.77498889,40.77498889,-79.62576389,-79.62576389
40.5127,40.5127,-76.51388333,-76.51388333
40.74333333,40.74333333,-76.59543333,-76.59543333
39.918175,39.918175,-75.36244444,-75.36244444
39.97688333,39.97688333,-75.11956111,-75.11956111
40.43487778,40.43487778,-75.17124167,-75.17124167
40.15596667,40.15596667,-74.92270556,-74.92270556
39.89273611,39.89273611,-79.82813056,-79.82813056
40.39855833,40.39855833,-79.42211111,-79.42211111
39.86173611,39.86173611,-75.3502,-75.3502
40.14268611,40.14268611,-78.341975,-78.341975
41.02371389,41.02371389,-76.10239722,-76.10239722
39.99927778,39.99927778,-78.29251111,-78.29251111
40.80615556,40.80615556,-77.20025833,-77.20025833
39.96665,39.96665,-75.22489444,-75.22489444
41.28718611,41.28718611,-79.74686944,-79.74686944
41.242275,41.242275,-75.93456667,-75.93456667
39.95957778,39.95957778,-75.17291111,-75.17291111
41.83087222,41.83087222,-79.39383056,-79.39383056
39.97729444,39.97729444,-75.15823056,-75.15823056
39.98505833,39.98505833,-75.89235278,-75.89235278
39.97785556,39.97785556,-77.91330556,-77.91330556
40.84166111,40.84166111,-76.46777222,-76.46777222
40.02645278,40.02645278,-75.04583889,-75.04583889
39.91438333,39.91438333,-75.15262778,-75.15262778
40.01496111,40.01496111,-75.13456667,-75.13456667
40.37326111,40.37326111,-76.32398056,-76.32398056
39.88480278,39.88480278,-75.25058056,-75.25058056
40.00029444,40.00029444,-75.09815,-75.09815
39.80313056,39.80313056,-77.57965833,-77.57965833
40.96951667,40.96951667,-76.61645,-76.61645
40.50669167,40.50669167,-75.18816389,-75.18816389
40.02690833,40.02690833,-75.0943,-75.0943
39.93879444,39.93879444,-79.73100278,-79.73100278
41.04864167,41.04864167,-76.2609,-76.2609
41.8001,41.8001,-79.4692,-79.4692
40.34999444,40.34999444,-76.42584167,-76.42584167
39.95412222,39.95412222,-75.30176111,-75.30176111
39.99291667,39.99291667,-75.21766111,-75.21766111
39.96684167,39.96684167,-79.69538889,-79.69538889
40.19722222,40.19722222,-74.79674167,-74.79674167
40.96889722,40.96889722,-75.12288333,-75.12288333
